,Unnamed: 0,Provider,Provider Country,Developer Proceeds,Begin Date,End Date,Customer Currency,Country Code,Currency of Proceeds,Customer Price,Device,Supported Platforms
1614,1614,APPLE,US,0.0,12/2/2007,12/2/2007,USD,EC,USD,0.0,iPhone,iOS
1615,1615,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1616,1616,APPLE,US,0.0,12/2/2007,12/2/2007,USD,GH,USD,0.0,iPhone,iOS
1617,1617,APPLE,US,18.66,12/2/2007,12/2/2007,AED,AE,AED,27.99,iPhone,iOS
1618,1618,APPLE,US,25.13,12/2/2007,12/2/2007,BRL,BR,BRL,35.9,iPhone,iOS
1619,1619,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AM,USD,0.0,iPhone,iOS
1620,1620,APPLE,US,0.0,12/2/2007,12/2/2007,ILS,IL,ILS,0.0,iPad,iOS
1621,1621,APPLE,US,18.25,12/2/2007,12/2/2007,SAR,SA,SAR,29.99,iPhone,iOS
1622,1622,APPLE,US,4.02,12/2/2007,12/2/2007,EUR,FR,EUR,6.99,iPhone,iOS
1623,1623,APPLE,US,30.79,12/2/2007,12/2/2007,HRK,HR,HRK,54.99,iPhone,iOS
1625,1625,APPLE,US,42.8,12/2/2007,12/2/2007,TRY,TR,TRY,77.99,iPhone,iOS
1626,1626,APPLE,US,18.66,12/2/2007,12/2/2007,AED,AE,AED,27.99,iPhone,iOS
1627,1627,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AR,USD,0.0,iPhone,iOS
1628,1628,APPLE,US,0.0,12/2/2007,12/2/2007,USD,KG,USD,0.0,iPhone,iOS
1629,1629,APPLE,US,0.0,12/2/2007,12/2/2007,HRK,HR,HRK,0.0,iPhone,iOS
1630,1630,APPLE,US,4.15,12/2/2007,12/2/2007,USD,UG,USD,6.99,iPhone,iOS
1632,1632,APPLE,US,3.0,12/2/2007,12/2/2007,USD,KE,USD,4.99,iPhone,iOS
1633,1633,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1635,1635,APPLE,US,37.1,12/2/2007,12/2/2007,HKD,HK,HKD,53.0,iPhone,iOS
1637,1637,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,-6.99,iPhone,iOS
1638,1638,APPLE,US,20.58,12/2/2007,12/2/2007,RON,RO,RON,34.99,iPhone,iOS
1639,1639,APPLE,US,0.0,12/2/2007,12/2/2007,USD,BN,USD,0.0,iPhone,iOS
1641,1641,APPLE,US,4.08,12/2/2007,12/2/2007,EUR,SK,EUR,6.99,iPhone,iOS
1642,1642,APPLE,US,4.9,12/2/2007,12/2/2007,USD,BO,USD,6.99,iPhone,iOS
1644,1644,APPLE,US,3.95,12/2/2007,12/2/2007,EUR,FI,EUR,6.99,iPhone,iOS
1645,1645,APPLE,US,0.0,12/2/2007,12/2/2007,GBP,GB,GBP,0.0,iPhone,iOS
1646,1646,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1647,1647,APPLE,US,3.5,12/2/2007,12/2/2007,USD,US,USD,4.99,iPhone,iOS
1649,1649,APPLE,US,3.98,12/2/2007,12/2/2007,EUR,IT,EUR,6.99,iPhone,iOS
1650,1650,APPLE,US,0.0,12/2/2007,12/2/2007,CNY,CN,CNY,0.0,iPhone,iOS
1651,1651,APPLE,US,0.0,12/2/2007,12/2/2007,USD,SL,USD,0.0,iPhone,iOS
1652,1652,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,SK,EUR,0.0,iPhone,iOS
1654,1654,APPLE,US,3824.0,12/2/2007,12/2/2007,CLP,CL,CLP,6500.0,iPhone,iOS
1655,1655,APPLE,US,25.13,12/2/2007,12/2/2007,BRL,BR,BRL,35.9,iPhone,iOS
1656,1656,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1657,1657,APPLE,US,0.0,12/2/2007,12/2/2007,BRL,BR,BRL,0.0,iPhone,iOS
1658,1658,APPLE,US,4.9,12/2/2007,12/2/2007,USD,CR,USD,6.99,iPhone,iOS
1659,1659,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1660,1660,APPLE,US,0.0,12/2/2007,12/2/2007,VND,VN,VND,0.0,iPad,iOS
1661,1661,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,RS,EUR,0.0,iPhone,iOS
1662,1662,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,NL,EUR,6.99,iPhone,iOS
1664,1664,APPLE,US,19.53,12/2/2007,12/2/2007,PEN,PE,PEN,27.9,iPhone,iOS
1665,1665,APPLE,US,3824.0,12/2/2007,12/2/2007,CLP,CL,CLP,6500.0,iPhone,iOS
1666,1666,APPLE,US,2.1,12/2/2007,12/2/2007,USD,US,USD,-3.0,iPhone,iOS
1667,1667,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1668,1668,APPLE,US,0.0,12/2/2007,12/2/2007,CAD,CA,CAD,0.0,iPad,iOS
1669,1669,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AR,USD,0.0,iPhone,iOS
1670,1670,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1671,1671,APPLE,US,349.42,12/2/2007,12/2/2007,RUB,RU,RUB,599.0,iPhone,iOS
1672,1672,APPLE,US,0.0,12/2/2007,12/2/2007,USD,SL,USD,0.0,iPhone,iOS
1673,1673,APPLE,US,42.8,12/2/2007,12/2/2007,TRY,TR,TRY,77.99,iPhone,iOS
1675,1675,APPLE,US,4.89,12/2/2007,12/2/2007,USD,IS,USD,-8.67,iPhone,iOS
1677,1677,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,IE,EUR,0.0,iPhone,iOS
1678,1678,APPLE,US,6.29,12/2/2007,12/2/2007,CAD,CA,CAD,8.99,iPhone,iOS
1679,1679,APPLE,US,4.9,12/2/2007,12/2/2007,USD,BO,USD,6.99,iPhone,iOS
1680,1680,APPLE,US,0.0,12/2/2007,12/2/2007,TRY,TR,TRY,0.0,iPad,iOS
1682,1682,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,-6.99,iPhone,iOS
1683,1683,APPLE,US,73.04,12/2/2007,12/2/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
1684,1684,APPLE,US,0.0,12/2/2007,12/2/2007,USD,JM,USD,0.0,iPhone,iOS
1685,1685,APPLE,US,0.0,12/2/2007,12/2/2007,ILS,IL,ILS,0.0,iPhone,iOS
1686,1686,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,BE,EUR,6.99,iPhone,iOS
1687,1687,APPLE,US,6.29,12/2/2007,12/2/2007,CAD,CA,CAD,8.99,iPhone,iOS
1688,1688,APPLE,US,0.0,12/2/2007,12/2/2007,USD,JM,USD,0.0,iPhone,iOS
1689,1689,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPad,iOS
1690,1690,APPLE,US,0.0,12/2/2007,12/2/2007,USD,FJ,USD,0.0,iPhone,iOS
1691,1691,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1692,1692,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1693,1693,APPLE,US,30.79,12/2/2007,12/2/2007,HRK,HR,HRK,54.99,iPhone,iOS
1694,1694,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1695,1695,APPLE,US,0.0,12/2/2007,12/2/2007,RUB,RU,RUB,0.0,iPhone,iOS
1696,1696,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,ES,EUR,6.99,iPhone,iOS
1698,1698,APPLE,US,0.0,12/2/2007,12/2/2007,USD,JM,USD,0.0,iPhone,iOS
1699,1699,APPLE,US,73.04,12/2/2007,12/2/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
1701,1701,APPLE,US,0.7,12/2/2007,12/2/2007,USD,US,USD,-1.0,iPhone,iOS
1702,1702,APPLE,US,4.08,12/2/2007,12/2/2007,EUR,SK,EUR,6.99,iPhone,iOS
1703,1703,APPLE,US,15.33,12/2/2007,12/2/2007,ILS,IL,ILS,21.9,iPhone,iOS
1704,1704,APPLE,US,4.9,12/2/2007,12/2/2007,USD,EC,USD,6.99,iPhone,iOS
1705,1705,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,BE,EUR,0.0,iPhone,iOS
1706,1706,APPLE,US,8.49,12/2/2007,12/2/2007,NZD,NZ,NZD,11.49,iPhone,iOS
1707,1707,APPLE,US,0.0,12/2/2007,12/2/2007,USD,GM,USD,0.0,iPhone,iOS
1708,1708,APPLE,US,5.21,12/2/2007,12/2/2007,GBP,GB,GBP,8.99,iPhone,iOS
1709,1709,APPLE,US,4.9,12/2/2007,12/2/2007,USD,JM,USD,6.99,iPhone,iOS
1710,1710,APPLE,US,19.53,12/2/2007,12/2/2007,PEN,PE,PEN,27.9,iPhone,iOS
1711,1711,APPLE,US,21.07,12/2/2007,12/2/2007,MYR,MY,MYR,31.9,iPhone,iOS
1712,1712,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1713,1713,APPLE,US,0.0,12/2/2007,12/2/2007,HKD,HK,HKD,0.0,iPhone,iOS
1714,1714,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,BE,EUR,6.99,iPhone,iOS
1715,1715,APPLE,US,4.11,12/2/2007,12/2/2007,EUR,DE,EUR,6.99,iPhone,iOS
1717,1717,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,LU,EUR,0.0,iPad,iOS
1718,1718,APPLE,US,0.0,12/2/2007,12/2/2007,CAD,CA,CAD,0.0,iPhone,iOS
1719,1719,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1720,1720,APPLE,US,18.66,12/2/2007,12/2/2007,AED,AE,AED,27.99,iPhone,iOS
1721,1721,APPLE,US,385.0,12/2/2007,12/2/2007,JPY,JP,JPY,550.0,iPhone,iOS
1722,1722,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,AT,EUR,0.0,iPad,iOS
1723,1723,APPLE,US,4.41,12/2/2007,12/2/2007,EUR,DE,EUR,7.49,iPhone,iOS
1724,1724,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,BE,EUR,6.99,iPhone,iOS
1725,1725,APPLE,US,4.9,12/2/2007,12/2/2007,USD,HN,USD,6.99,iPhone,iOS
1727,1727,APPLE,US,19352.94,12/2/2007,12/2/2007,COP,CO,COP,32900.0,iPhone,iOS
1728,1728,APPLE,US,0.0,12/2/2007,12/2/2007,USD,JO,USD,0.0,iPhone,iOS
1730,1730,APPLE,US,4.9,12/2/2007,12/2/2007,USD,GT,USD,6.99,iPhone,iOS
1731,1731,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,ES,EUR,6.99,iPhone,iOS
1732,1732,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,-6.99,iPhone,iOS
1733,1733,APPLE,US,7395.0,12/2/2007,12/2/2007,JPY,JP,JPY,8700.0,iPhone,iOS
1734,1734,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,FR,EUR,0.0,iPhone,iOS
1735,1735,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,ES,EUR,6.99,iPhone,iOS
1737,1737,APPLE,US,4.11,12/2/2007,12/2/2007,EUR,CY,EUR,6.99,iPhone,iOS
1738,1738,APPLE,US,0.0,12/2/2007,12/2/2007,USD,MD,USD,0.0,iPhone,iOS
1739,1739,APPLE,US,6.68,12/2/2007,12/2/2007,AUD,AU,AUD,10.49,iPhone,iOS
1740,1740,APPLE,US,21.07,12/2/2007,12/2/2007,MYR,MY,MYR,31.9,iPhone,iOS
1741,1741,APPLE,US,0.0,12/2/2007,12/2/2007,TZS,TZ,TZS,0.0,iPhone,iOS
1742,1742,APPLE,US,18.77,12/2/2007,12/2/2007,PLN,PL,PLN,32.99,iPhone,iOS
1743,1743,APPLE,US,0.0,12/2/2007,12/2/2007,USD,LB,USD,0.0,iPhone,iOS
1744,1744,APPLE,US,4.9,12/2/2007,12/2/2007,USD,KW,USD,6.99,iPhone,iOS
1745,1745,APPLE,US,0.0,12/2/2007,12/2/2007,GBP,GB,GBP,0.0,iPhone,iOS
1746,1746,APPLE,US,805.0,12/2/2007,12/2/2007,PKR,PK,PKR,1150.0,iPhone,iOS
1747,1747,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,GR,EUR,0.0,iPad,iOS
1748,1748,APPLE,US,44.54,12/2/2007,12/2/2007,USD,BH,USD,69.99,iPhone,iOS
1749,1749,APPLE,US,0.0,12/2/2007,12/2/2007,EGP,EG,EGP,0.0,iPhone,iOS
1750,1750,APPLE,US,0.0,12/2/2007,12/2/2007,AUD,AU,AUD,0.0,iPhone,iOS
1751,1751,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPhone,iOS
1753,1753,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AL,USD,0.0,iPhone,iOS
1754,1754,APPLE,US,0.0,12/2/2007,12/2/2007,USD,UA,USD,0.0,iPhone,iOS
1755,1755,APPLE,US,0.0,12/2/2007,12/2/2007,IDR,ID,IDR,0.0,iPhone,iOS
1756,1756,APPLE,US,4.08,12/2/2007,12/2/2007,USD,UA,USD,6.99,iPhone,iOS
1757,1757,APPLE,US,0.0,12/2/2007,12/2/2007,BRL,BR,BRL,0.0,iPhone,iOS
1758,1758,APPLE,US,19352.94,12/2/2007,12/2/2007,COP,CO,COP,32900.0,iPhone,iOS
1759,1759,APPLE,US,73.04,12/2/2007,12/2/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
1760,1760,APPLE,US,19352.94,12/2/2007,12/2/2007,COP,CO,COP,32900.0,iPhone,iOS
1761,1761,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPhone,iOS
1762,1762,APPLE,US,4.15,12/2/2007,12/2/2007,EUR,XK,EUR,6.99,iPhone,iOS
1764,1764,APPLE,US,0.0,12/2/2007,12/2/2007,THB,TH,THB,0.0,iPad,iOS
1765,1765,APPLE,US,1483.0,12/2/2007,12/2/2007,HUF,HU,HUF,2690.0,iPhone,iOS
1766,1766,APPLE,US,0.0,12/2/2007,12/2/2007,USD,UZ,USD,0.0,iPhone,iOS
1767,1767,APPLE,US,0.0,12/2/2007,12/2/2007,USD,GA,USD,0.0,iPhone,iOS
1768,1768,APPLE,US,0.0,12/2/2007,12/2/2007,GBP,GB,GBP,0.0,iPhone,iOS
1769,1769,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,LT,EUR,0.0,iPad,iOS
1770,1770,APPLE,US,0.0,12/2/2007,12/2/2007,USD,MK,USD,0.0,iPhone,iOS
1771,1771,APPLE,US,0.0,12/2/2007,12/2/2007,USD,BY,USD,0.0,iPhone,iOS
1772,1772,APPLE,US,4.11,12/2/2007,12/2/2007,EUR,DE,EUR,6.99,iPhone,iOS
1773,1773,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AO,USD,0.0,iPhone,iOS
1774,1774,APPLE,US,25.13,12/2/2007,12/2/2007,BRL,BR,BRL,35.9,iPhone,iOS
1775,1775,APPLE,US,4.77,12/2/2007,12/2/2007,AUD,AU,AUD,7.49,iPhone,iOS
1776,1776,APPLE,US,20.58,12/2/2007,12/2/2007,RON,RO,RON,34.99,iPhone,iOS
1778,1778,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1780,1780,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPad,iOS
1781,1781,APPLE,US,0.0,12/2/2007,12/2/2007,HRK,HR,HRK,0.0,iPhone,iOS
1782,1782,APPLE,US,6.99,12/2/2007,12/2/2007,NZD,NZ,NZD,11.49,iPhone,iOS
1783,1783,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,IT,EUR,0.0,iPhone,iOS
1784,1784,APPLE,US,0.0,12/2/2007,12/2/2007,TWD,TW,TWD,0.0,iPhone,iOS
1785,1785,APPLE,US,0.0,12/2/2007,12/2/2007,AUD,AU,AUD,0.0,iPad,iOS
1786,1786,APPLE,US,0.0,12/2/2007,12/2/2007,USD,TN,USD,0.0,iPhone,iOS
1787,1787,APPLE,US,73.04,12/2/2007,12/2/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
1788,1788,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,LT,EUR,0.0,iPhone,iOS
1790,1790,APPLE,US,0.0,12/2/2007,12/2/2007,CAD,CA,CAD,0.0,iPad,iOS
1791,1791,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,IT,EUR,0.0,iPhone,iOS
1792,1792,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1793,1793,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,ES,EUR,0.0,iPad,iOS
1794,1794,APPLE,US,4.89,12/2/2007,12/2/2007,USD,IS,USD,8.67,iPhone,iOS
1795,1795,APPLE,US,0.0,12/2/2007,12/2/2007,NOK,NO,NOK,0.0,iPad,iOS
1796,1796,APPLE,US,0.0,12/2/2007,12/2/2007,INR,IN,INR,0.0,iPhone,iOS
1797,1797,APPLE,US,0.0,12/2/2007,12/2/2007,USD,GW,USD,0.0,iPhone,iOS
1798,1798,APPLE,US,3.98,12/2/2007,12/2/2007,EUR,IE,EUR,6.99,iPhone,iOS
1799,1799,APPLE,US,4.9,12/2/2007,12/2/2007,USD,PA,USD,6.99,iPhone,iOS
1800,1800,APPLE,US,4.9,12/2/2007,12/2/2007,USD,BW,USD,6.99,iPhone,iOS
1801,1801,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPhone,iOS
1802,1802,APPLE,US,3.98,12/2/2007,12/2/2007,EUR,IT,EUR,6.99,iPhone,iOS
1803,1803,APPLE,US,25.13,12/2/2007,12/2/2007,BRL,BR,BRL,35.9,iPhone,iOS
1804,1804,APPLE,US,0.0,12/2/2007,12/2/2007,NZD,NZ,NZD,0.0,iPhone,iOS
1805,1805,APPLE,US,0.0,12/2/2007,12/2/2007,USD,BM,USD,0.0,iPhone,iOS
1806,1806,APPLE,US,0.0,12/2/2007,12/2/2007,USD,AZ,USD,0.0,iPhone,iOS
1807,1807,APPLE,US,0.0,12/2/2007,12/2/2007,USD,LY,USD,0.0,iPhone,iOS
1809,1809,APPLE,US,18.25,12/2/2007,12/2/2007,SAR,SA,SAR,29.99,iPhone,iOS
1810,1810,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,-6.99,iPhone,iOS
1811,1811,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1812,1812,APPLE,US,0.0,12/2/2007,12/2/2007,MXN,MX,MXN,0.0,iPad,iOS
1813,1813,APPLE,US,0.0,12/2/2007,12/2/2007,USD,GT,USD,0.0,iPhone,iOS
1814,1814,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,LT,EUR,6.99,iPhone,iOS
1816,1816,APPLE,US,109.34,12/2/2007,12/2/2007,CZK,CZ,CZK,189.0,iPhone,iOS
1819,1819,APPLE,US,4.08,12/2/2007,12/2/2007,USD,BY,USD,6.99,iPhone,iOS
1820,1820,APPLE,US,4.02,12/2/2007,12/2/2007,EUR,FR,EUR,-6.99,iPhone,iOS
1821,1821,APPLE,US,0.0,12/2/2007,12/2/2007,USD,LR,USD,0.0,iPhone,iOS
1822,1822,APPLE,US,0.0,12/2/2007,12/2/2007,BRL,BR,BRL,0.0,iPad,iOS
1824,1824,APPLE,US,4.74,12/2/2007,12/2/2007,USD,UY,USD,6.99,iPhone,iOS
1825,1825,APPLE,US,11550.0,12/2/2007,12/2/2007,TZS,TZ,TZS,16500.0,iPhone,iOS
1826,1826,APPLE,US,6.68,12/2/2007,12/2/2007,AUD,AU,AUD,10.49,iPhone,iOS
1828,1828,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPad,iOS
1829,1829,APPLE,US,19352.94,12/2/2007,12/2/2007,COP,CO,COP,32900.0,iPhone,iOS
1830,1830,APPLE,US,3.98,12/2/2007,12/2/2007,EUR,IT,EUR,6.99,iPhone,iOS
1831,1831,APPLE,US,4.02,12/2/2007,12/2/2007,EUR,FR,EUR,6.99,iPhone,iOS
1832,1832,APPLE,US,4.55,12/2/2007,12/2/2007,CHF,CH,CHF,7.0,iPhone,iOS
1833,1833,APPLE,US,4.2,12/2/2007,12/2/2007,USD,KE,USD,6.99,iPhone,iOS
1834,1834,APPLE,US,0.0,12/2/2007,12/2/2007,PHP,PH,PHP,0.0,iPhone,iOS
1835,1835,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,BE,EUR,0.0,iPhone,iOS
1836,1836,APPLE,US,4.08,12/2/2007,12/2/2007,USD,UA,USD,6.99,iPhone,iOS
1837,1837,APPLE,US,136.0,12/2/2007,12/2/2007,TWD,TW,TWD,210.0,iPhone,iOS
1838,1838,APPLE,US,0.0,12/2/2007,12/2/2007,USD,NE,USD,0.0,iPhone,iOS
1839,1839,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,PT,EUR,0.0,iPhone,iOS
1840,1840,APPLE,US,0.0,12/2/2007,12/2/2007,USD,JM,USD,0.0,iPhone,iOS
1841,1841,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1842,1842,APPLE,US,0.0,12/2/2007,12/2/2007,EGP,EG,EGP,0.0,iPhone,iOS
1843,1843,APPLE,US,42.0,12/2/2007,12/2/2007,SEK,SE,SEK,75.0,iPhone,iOS
1844,1844,APPLE,US,4.08,12/2/2007,12/2/2007,USD,UA,USD,6.99,iPhone,iOS
1845,1845,APPLE,US,0.0,12/2/2007,12/2/2007,PEN,PE,PEN,0.0,iPhone,iOS
1846,1846,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1847,1847,APPLE,US,0.0,12/2/2007,12/2/2007,USD,UY,USD,0.0,iPad,iOS
1848,1848,APPLE,US,4.31,12/2/2007,12/2/2007,EUR,FR,EUR,7.49,iPhone,iOS
1849,1849,APPLE,US,18.77,12/2/2007,12/2/2007,PLN,PL,PLN,32.99,iPhone,iOS
1851,1851,APPLE,US,546.0,12/2/2007,12/2/2007,JPY,JP,JPY,780.0,iPhone,iOS
1852,1852,APPLE,US,0.0,12/2/2007,12/2/2007,RUB,RU,RUB,0.0,iPhone,iOS
1853,1853,APPLE,US,0.0,12/2/2007,12/2/2007,TRY,TR,TRY,0.0,iPhone,iOS
1854,1854,APPLE,US,6.99,12/2/2007,12/2/2007,NZD,NZ,NZD,11.49,iPhone,iOS
1856,1856,APPLE,US,4.2,12/2/2007,12/2/2007,USD,KE,USD,6.99,iPhone,iOS
1857,1857,APPLE,US,0.0,12/2/2007,12/2/2007,VND,VN,VND,0.0,iPhone,iOS
1858,1858,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1859,1859,APPLE,US,42.0,12/2/2007,12/2/2007,SEK,SE,SEK,75.0,iPhone,iOS
1860,1860,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,-6.99,iPhone,iOS
1861,1861,APPLE,US,4.9,12/2/2007,12/2/2007,USD,EC,USD,6.99,iPhone,iOS
1863,1863,APPLE,US,0.0,12/2/2007,12/2/2007,AED,AE,AED,0.0,iPad,iOS
1864,1864,APPLE,US,0.0,12/2/2007,12/2/2007,USD,ZW,USD,0.0,iPhone,iOS
1865,1865,APPLE,US,20.58,12/2/2007,12/2/2007,RON,RO,RON,34.99,iPhone,iOS
1866,1866,APPLE,US,0.0,12/2/2007,12/2/2007,USD,BB,USD,0.0,iPhone,iOS
1867,1867,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPad,iOS
1868,1868,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,GR,EUR,0.0,iPhone,iOS
1869,1869,APPLE,US,0.0,12/2/2007,12/2/2007,RON,RO,RON,0.0,iPhone,iOS
1871,1871,APPLE,US,6.99,12/2/2007,12/2/2007,NZD,NZ,NZD,11.49,iPhone,iOS
1872,1872,APPLE,US,0.0,12/2/2007,12/2/2007,USD,US,USD,0.0,iPad,iOS
1873,1873,APPLE,US,0.0,12/2/2007,12/2/2007,RON,RO,RON,0.0,iPhone,iOS
1874,1874,APPLE,US,8.16,12/2/2007,12/2/2007,BGN,BG,BGN,13.99,iPhone,iOS
1877,1877,APPLE,US,4.11,12/2/2007,12/2/2007,EUR,DE,EUR,6.99,iPhone,iOS
1879,1879,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1880,1880,APPLE,US,0.0,12/2/2007,12/2/2007,PEN,PE,PEN,0.0,iPhone,iOS
1883,1883,APPLE,US,4.55,12/2/2007,12/2/2007,CHF,CH,CHF,7.0,iPhone,iOS
1884,1884,APPLE,US,4.9,12/2/2007,12/2/2007,USD,US,USD,6.99,iPhone,iOS
1885,1885,APPLE,US,0.0,12/2/2007,12/2/2007,MXN,MX,MXN,0.0,iPad,iOS
1886,1886,APPLE,US,0.0,12/2/2007,12/2/2007,USD,BO,USD,0.0,iPhone,iOS
1887,1887,APPLE,US,4.9,12/2/2007,12/2/2007,USD,AR,USD,6.99,iPhone,iOS
1889,1889,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1890,1890,APPLE,US,3.98,12/2/2007,12/2/2007,EUR,IT,EUR,6.99,iPhone,iOS
1891,1891,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1892,1892,APPLE,US,0.0,12/2/2007,12/2/2007,EUR,GR,EUR,0.0,iPad,iOS
1894,1894,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1895,1895,APPLE,US,99.57,12/2/2007,12/2/2007,MXN,MX,MXN,165.0,iPhone,iOS
1896,1896,APPLE,US,0.0,12/2/2007,12/2/2007,AED,AE,AED,0.0,iPhone,iOS
1898,1898,APPLE,US,0.0,12/2/2007,12/2/2007,USD,RW,USD,0.0,iPhone,iOS
1899,1899,APPLE,US,4.04,12/2/2007,12/2/2007,EUR,NL,EUR,6.99,iPhone,iOS
1900,1900,APPLE,US,3.47,12/2/2007,12/2/2007,GBP,GB,GBP,5.99,iPhone,iOS
1901,1901,APPLE,US,0.0,12/2/2007,12/2/2007,USD,CD,USD,0.0,iPhone,iOS
1902,1902,APPLE,US,42.0,12/2/2007,12/2/2007,SEK,SE,SEK,75.0,iPhone,iOS
1903,1903,APPLE,US,4.08,12/2/2007,12/2/2007,EUR,RS,EUR,6.99,iPhone,iOS
1904,1904,APPLE,US,4.9,12/2/2007,12/2/2007,USD,MZ,USD,6.99,iPhone,iOS
1905,1905,APPLE,US,0.0,12/2/2007,12/2/2007,USD,MW,USD,0.0,iPhone,iOS
1906,1906,APPLE,US,546.0,12/2/2007,12/2/2007,JPY,JP,JPY,780.0,iPhone,iOS
1907,1907,APPLE,US,0.0,12/2/2007,12/2/2007,NZD,NZ,NZD,0.0,iPad,iOS
1908,1908,APPLE,US,4.9,12/2/2007,12/2/2007,USD,CR,USD,6.99,iPhone,iOS
1909,1909,APPLE,US,0.0,12/2/2007,12/2/2007,ZAR,ZA,ZAR,0.0,iPhone,iOS
1910,1910,APPLE,US,0.0,12/2/2007,12/2/2007,USD,MU,USD,0.0,iPhone,iOS
