,Unnamed: 0,Date Time,Event Name,Region,Language,Platform,Device Type,OS Version,Is Retargeting
4456,7738,2007-12-4,trial_converted,,,ios,,15.6,False
4457,7740,2007-12-2,trial_started,,,ios,,15.2,False
4458,7741,2007-12-5,trial_converted,,,ios,,15.6.1,False
4459,7743,2007-12-2,trial_started,,,ios,,15.6.1,False
4460,7746,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4461,7749,2007-12-2,trial_started,,,ios,,15.6,False
4462,7751,2007-12-4,trial_converted,,,ios,,15.6.1,False
4463,7753,2007-12-2,trial_started,,,ios,,15.6.1,False
4464,7757,2007-12-3,trial_started,,,ios,,15.6,False
4465,7759,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4466,7762,2007-12-2,trial_started,,,ios,,15.6.1,False
4467,7766,2007-12-2,trial_started,EU,,ios,,15.5,False
4468,7768,2007-12-2,trial_started,,,ios,,15.6.1,False
4469,7772,2007-12-2,trial_started,,,ios,,15.6.1,False
4470,7774,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4471,7779,2007-12-2,trial_started,,,ios,,15.6.1,False
4472,7781,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4473,7782,2007-12-4,trial_converted,AU,,ios,,15.6.1,False
4474,7783,2007-12-4,trial_converted,SA,,ios,,14.8.1,False
4475,7786,2007-12-4,trial_converted,,,ios,,15.6.1,False
4476,7791,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4477,7793,2007-12-2,trial_started,,,ios,,15.6.1,False
4478,7796,2007-12-2,trial_started,EU,,ios,,15.5,False
4479,7798,2007-12-5,trial_converted,,,ios,,15.6.1,False
4480,7802,2007-12-2,trial_started,,,ios,,15.6.1,False
4481,7804,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4482,7811,2007-12-2,trial_started,EU,,ios,,15.6,False
4483,7815,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4484,7818,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4485,7819,2007-12-4,trial_converted,SA,,ios,,15.6,False
4486,7821,2007-12-2,trial_started,,,ios,,15.6.1,False
4487,7824,2007-12-2,trial_started,,,ios,,15.6,False
4488,7826,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4489,7827,2007-12-4,trial_converted,AF,,ios,,15.5,False
4490,7829,2007-12-2,trial_started,,,ios,,15.6.1,False
4491,7832,2007-12-2,trial_started,,,ios,,15.6,False
4492,7835,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4493,7837,2007-12-2,trial_started,EU,,ios,,14.7.1,False
4494,7838,2007-12-5,trial_converted,,,ios,,15.6.1,False
4495,7841,2007-12-4,trial_converted,,,ios,,15.2,False
4496,7842,2007-12-2,trial_started,,,ios,,15.6.1,False
4497,7845,2007-12-2,trial_started,,,ios,,15.6.1,False
4498,7847,2007-12-2,trial_started,EU,,ios,,15.5,False
4499,7849,2007-12-2,trial_started,,,ios,,15.6,False
4500,7852,2007-12-2,trial_started,,,ios,,15.6.1,False
4501,7855,2007-12-2,trial_started,,,ios,,15.6,False
4502,7859,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4503,7863,2007-12-2,trial_started,,,ios,,15.6.1,False
4504,7864,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4505,7866,2007-12-2,trial_started,EU,,ios,,16.0,False
4506,7869,2007-12-2,trial_started,SA,,ios,,15.6,False
4507,7870,2007-12-2,trial_started,,,ios,,15.6.1,False
4508,7871,2007-12-4,trial_converted,SA,,ios,,15.6.1,False
4509,7874,2007-12-2,trial_started,EU,,ios,,15.6,False
4510,7878,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4511,7879,2007-12-4,trial_converted,,,ios,,15.6.1,False
4512,7884,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4513,7885,2007-12-2,trial_started,,,ios,,15.6.1,False
4514,7887,2007-12-2,trial_started,,,ios,,15.5,False
4515,7888,2007-12-4,trial_converted,,,ios,,15.6.1,False
4516,7891,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4517,7894,2007-12-2,trial_started,EU,,ios,,15.6,False
4518,7896,2007-12-2,trial_started,EU,,ios,,15.5,False
4519,7898,2007-12-2,trial_started,,,ios,,15.6.1,False
4520,7901,2007-12-2,trial_started,EU,,ios,,15.5,False
4521,7903,2007-12-2,trial_started,AF,,ios,,15.6,False
4522,7905,2007-12-5,trial_converted,EU,,ios,,15.4,False
4523,7906,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4524,7909,2007-12-2,trial_started,EU,,ios,,15.5,False
4525,7910,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4526,7912,2007-12-2,trial_started,,,ios,,15.6.1,False
4527,7914,2007-12-2,trial_started,AF,,ios,,15.6,False
4528,7917,2007-12-2,trial_started,AS,,ios,,15.6,False
4529,7919,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4530,7920,2007-12-5,trial_converted,,,ios,,14.7.1,False
4531,7922,2007-12-5,trial_converted,SA,,ios,,15.4.1,False
4532,7924,2007-12-4,trial_converted,EU,,ios,,15.5,False
4533,7926,2007-12-2,trial_started,,,ios,,15.6.1,False
4534,7929,2007-12-4,trial_converted,,,ios,,15.6.1,False
4535,7930,2007-12-5,trial_converted,,,ios,,15.6.1,False
4536,7932,2007-12-4,trial_converted,,,ios,,15.6.1,False
4537,7933,2007-12-4,trial_converted,,,ios,,15.6.1,False
4538,7934,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4539,7936,2007-12-2,trial_started,,,ios,,15.6.1,False
4540,7937,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
4541,7940,2007-12-2,trial_started,SA,,ios,,15.4.1,False
4542,7945,2007-12-2,trial_started,,,ios,,15.6.1,False
4543,7948,2007-12-2,trial_started,EU,,ios,,15.6,False
4544,7952,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4545,7953,2007-12-7,trial_converted,,,ios,,14.6,False
4546,7955,2007-12-4,trial_converted,,,ios,,15.6.1,False
4547,7959,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4548,7960,2007-12-6,trial_converted,AF,,ios,,15.5,False
4549,7966,2007-12-2,trial_started,,,ios,,15.6.1,False
4550,7968,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4551,7970,2007-12-2,trial_started,,,ios,,15.6.1,False
4552,7976,2007-12-2,trial_started,,,ios,,15.6.1,False
4553,7978,2007-12-2,trial_started,,,ios,,15.6.1,False
4554,7979,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4555,7981,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4556,7982,2007-12-5,trial_converted,,,ios,,15.2.1,False
4557,7983,2007-12-5,trial_converted,,,ios,,15.6.1,False
4558,7985,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4559,7989,2007-12-2,trial_started,EU,,ios,,15.6,False
4560,7993,2007-12-2,trial_started,EU,,ios,,15.5,False
4561,7994,2007-12-2,trial_started,AF,,ios,,15.2,False
4562,7997,2007-12-6,trial_converted,EU,,ios,,15.4.1,False
4563,8000,2007-12-7,trial_started,,,ios,,15.6.1,False
4564,8003,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4565,8004,2007-12-4,trial_converted,,,ios,,15.6,False
4566,8009,2007-12-2,trial_started,EU,,ios,,14.8.1,False
4567,8011,2007-12-5,trial_converted,EU,,ios,,15.5,False
4568,8012,2007-12-2,trial_started,EU,,ios,,14.8.1,False
4569,8014,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4570,8016,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4571,8018,2007-12-5,trial_converted,,,ios,,15.6.1,False
4572,8020,2007-12-2,trial_started,SA,,ios,,15.6,False
4573,8021,2007-12-2,trial_started,,,ios,,15.6,False
4574,8023,2007-12-5,trial_converted,,,ios,,15.6.1,False
4575,8024,2007-12-2,trial_started,,,ios,,15.3.1,False
4576,8030,2007-12-2,trial_started,EU,,ios,,15.6,False
4577,8033,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4578,8036,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4579,8038,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4580,8039,2007-12-5,trial_converted,,,ios,,15.6.1,False
4581,8040,2007-12-5,trial_converted,,,ios,,15.6.1,False
4582,8044,2007-12-2,trial_started,AF,,ios,,15.5,False
4583,8045,2007-12-5,trial_converted,,,ios,,15.5,False
4584,8047,2007-12-4,trial_converted,,,ios,,15.6.1,False
4585,8048,2007-12-5,trial_converted,,,ios,,15.6,False
4586,8050,2007-12-2,trial_started,,,ios,,15.6.1,False
4587,8051,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4588,8054,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4589,8055,2007-12-4,trial_converted,SA,,ios,,15.6,False
4590,8056,2007-12-4,trial_converted,,,ios,,15.5,False
4591,8058,2007-12-2,trial_started,,,ios,,14.8,False
4592,8061,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4593,8062,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
4594,8065,2007-12-2,trial_started,,,ios,,15.6.1,False
4595,8067,2007-12-2,trial_started,,,ios,,15.6,False
4596,8068,2007-12-4,trial_converted,,,ios,,15.6.1,False
4597,8070,2007-12-2,trial_started,,,ios,,15.6,False
4598,8071,2007-12-5,trial_converted,AF,,ios,,15.6,False
4599,8073,2007-12-2,trial_started,,,ios,,14.8.1,False
4600,8074,2007-12-4,trial_converted,,,ios,,15.6.1,False
4601,8075,2007-12-5,trial_converted,,,ios,,15.6.1,False
4602,8079,2007-12-2,trial_started,EU,,ios,,15.5,False
4603,8082,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4604,8086,2007-12-2,trial_started,,,ios,,15.5,False
4605,8087,2007-12-2,trial_started,EU,,ios,,15.5,False
4606,8089,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4607,8092,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4608,8095,2007-12-2,trial_started,,,ios,,15.6.1,False
4609,8097,2007-12-4,trial_converted,,,ios,,15.3.1,False
4610,8098,2007-12-5,trial_converted,,,ios,,15.5,False
4611,8101,2007-12-2,trial_started,AF,,ios,,15.5,False
4612,8102,2007-12-2,trial_started,,,ios,,16.0,False
4613,8104,2007-12-4,trial_started,EU,,ios,,15.4.1,False
4614,8106,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4615,8107,2007-12-5,trial_converted,,,ios,,15.6.1,False
4616,8108,2007-12-5,trial_converted,SA,,ios,,15.0.2,False
4617,8109,2007-12-5,trial_converted,,,ios,,15.6.1,False
4618,8113,2007-12-4,trial_converted,AU,,ios,,15.6,False
4619,8114,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
4620,8116,2007-12-2,trial_started,,,ios,,15.5,False
4621,8119,2007-12-4,trial_started,,,ios,,15.6.1,False
4622,8121,2007-12-2,trial_started,,,ios,,15.6.1,False
4623,8123,2007-12-2,trial_started,AS,,ios,,15.6,False
4624,8124,2007-12-5,trial_converted,,,ios,,15.6.1,False
4625,8129,2007-12-2,trial_started,,,ios,,15.6,False
4626,8132,2007-12-2,trial_started,,,ios,,15.6,False
4627,8135,2007-12-5,trial_converted,,,ios,,15.6,False
4628,8137,2007-12-2,trial_started,,,ios,,15.6.1,False
4629,8140,2007-12-5,trial_converted,,,ios,,15.5,False
4630,8141,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4631,8144,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4632,8146,2007-12-5,trial_converted,,,ios,,15.5,False
4633,8147,2007-12-2,trial_started,,,ios,,15.5,False
4634,8154,2007-12-2,trial_started,,,ios,,15.5,False
4635,8156,2007-12-2,trial_started,AS,,ios,,15.6,False
4636,8158,2007-12-2,trial_started,EU,,ios,,15.6,False
4637,8160,2007-12-5,trial_converted,EU,,ios,,15.4.1,False
4638,8161,2007-12-2,trial_started,EU,,ios,,15.6,False
4639,8162,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4640,8164,2007-12-2,trial_started,EU,,ios,,15.5,False
4641,8169,2007-12-2,trial_started,,,ios,,15.6.1,False
4642,8176,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4643,8177,2007-12-2,trial_started,EU,,ios,,14.8,False
4644,8180,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4645,8182,2007-12-5,trial_converted,,,ios,,15.6.1,False
4646,8185,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4647,8188,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4648,8189,2007-12-2,trial_started,,,ios,,15.6.1,False
4649,8194,2007-12-5,trial_converted,,,ios,,15.6.1,False
4650,8197,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4651,8199,2007-12-2,trial_started,,,ios,,15.6.1,False
4652,8202,2007-12-2,trial_started,AF,,ios,,15.5,False
4653,8205,2007-12-2,trial_started,,,ios,,15.5,False
4654,8206,2007-12-2,trial_started,EU,,ios,,15.4,False
4655,8208,2007-12-6,trial_converted,AF,,ios,,15.5,False
4656,8210,2007-12-5,trial_converted,EU,,ios,,15.4.1,False
4657,8211,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4658,8215,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4659,8217,2007-12-2,trial_started,EU,,ios,,15.5,False
4660,8220,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4661,8221,2007-12-5,trial_converted,SA,,ios,,15.5,False
4662,8222,2007-12-5,trial_converted,EU,,ios,,15.6,False
4663,8226,2007-12-2,trial_started,,,ios,,15.6,False
4664,8228,2007-12-2,trial_started,,,ios,,15.5,False
4665,8232,2007-12-5,trial_converted,AS,,ios,,14.7.1,False
4666,8233,2007-12-5,trial_converted,EU,,ios,,15.5,False
4667,8235,2007-12-2,trial_started,,,ios,,15.6.1,False
4668,8237,2007-12-2,trial_started,,,ios,,15.6.1,False
4669,8242,2007-12-2,trial_started,SA,,ios,,15.5,False
4670,8245,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4671,8246,2007-12-2,trial_started,EU,,ios,,15.5,False
4672,8249,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4673,8252,2007-12-2,trial_started,EU,,ios,,15.4.1,False
4674,8254,2007-12-2,trial_started,,,ios,,15.6,False
4675,8256,2007-12-5,trial_converted,EU,,ios,,15.5,False
4676,8257,2007-12-5,trial_converted,,,ios,,15.6.1,False
4677,8259,2007-12-5,trial_converted,,,ios,,15.6.1,False
4678,8260,2007-12-2,trial_started,SA,,ios,,15.6,False
4679,8261,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4680,8263,2007-12-2,trial_started,,,ios,,15.1.1,False
4681,8266,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4682,8267,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4683,8269,2007-12-2,trial_started,AS,,ios,,15.5,False
4684,8271,2007-12-4,trial_started,,,ios,,15.5,False
4685,8274,2007-12-2,trial_started,EU,,ios,,15.4,False
4686,8277,2007-12-5,trial_converted,,,ios,,14.6,False
4687,8279,2007-12-2,trial_started,SA,,ios,,14.8.1,False
4688,8281,2007-12-2,trial_started,AF,,ios,,15.5,False
4689,8283,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4690,8285,2007-12-2,trial_started,AS,,ios,,15.5,False
4691,8292,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4692,8300,2007-12-2,trial_started,,,ios,,14.8.1,False
4693,8303,2007-12-2,trial_started,EU,,ios,,15.4.1,False
4694,8307,2007-12-5,trial_converted,,,ios,,15.6.1,False
4695,8311,2007-12-2,trial_started,SA,,ios,,15.6,False
4696,8313,2007-12-2,trial_started,AF,,ios,,15.5,False
4697,8316,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4698,8317,2007-12-5,trial_converted,,,ios,,15.6.1,False
4699,8320,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4700,8322,2007-12-4,trial_started,,,ios,,15.6.1,False
4701,8324,2007-12-5,trial_converted,,,ios,,15.6,False
4702,8328,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4703,8330,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4704,8336,2007-12-2,trial_started,EU,,ios,,15.6,False
4705,8338,2007-12-2,trial_started,EU,,ios,,16.0,False
4706,8343,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4707,8346,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4708,8348,2007-12-5,trial_converted,EU,,ios,,15.6,False
4709,8350,2007-12-2,trial_started,,,ios,,15.6.1,False
4710,8351,2007-12-5,trial_converted,EU,,ios,,15.6,False
4711,8353,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4712,8355,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4713,8357,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4714,8360,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4715,8365,2007-12-2,trial_started,EU,,ios,,15.5,False
4716,8366,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4717,8368,2007-12-5,trial_converted,EU,,ios,,15.6,False
4718,8371,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4719,8373,2007-12-2,trial_started,AF,,ios,,15.4.1,False
4720,8377,2007-12-5,trial_converted,,,ios,,15.6.1,False
4721,8379,2007-12-2,trial_started,,,ios,,15.5,False
4722,8384,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4723,8387,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4724,8389,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4725,8392,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4726,8396,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4727,8397,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4728,8399,2007-12-2,trial_started,,,ios,,15.5,False
4729,8400,2007-12-5,trial_converted,,,ios,,15.6.1,False
4730,8403,2007-12-2,trial_started,,,ios,,15.6.1,False
4731,8405,2007-12-2,trial_started,,,ios,,15.6.1,False
4732,8406,2007-12-5,trial_converted,AS,,ios,,15.6.1,False
4733,8408,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4734,8410,2007-12-2,trial_started,,,ios,,15.6.1,False
4735,8413,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4736,8415,2007-12-2,trial_started,,,ios,,15.6.1,False
4737,8418,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4738,8419,2007-12-5,trial_converted,SA,,ios,,15.6.1,False
4739,8421,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4740,8422,2007-12-5,trial_converted,EU,,ios,,15.6,False
4741,8425,2007-12-2,trial_started,EU,,ios,,15.5,False
4742,8428,2007-12-5,trial_converted,,,ios,,15.6.1,False
4743,8435,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4744,8436,2007-12-5,trial_converted,EU,,ios,,15.5,False
4745,8438,2007-12-3,trial_started,SA,,ios,,15.6,False
4746,8439,2007-12-5,trial_converted,,,ios,,15.5,False
4747,8444,2007-12-3,trial_started,AF,,ios,,15.6.1,False
4748,8446,2007-12-2,trial_started,,,ios,,15.6.1,False
4749,8449,2007-12-2,trial_started,AS,,ios,,15.5,False
4750,8455,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4751,8457,2007-12-2,trial_started,EU,,ios,,15.4,False
4752,8459,2007-12-2,trial_started,,,ios,,15.6.1,False
4753,8464,2007-12-2,trial_started,,,ios,,15.6.1,False
4754,8467,2007-12-7,trial_converted,,,ios,,15.6.1,False
4755,8468,2007-12-2,trial_started,EU,,ios,,15.6,False
4756,8471,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4757,8473,2007-12-2,trial_started,EU,,ios,,15.5,False
4758,8476,2007-12-2,trial_started,,,ios,,15.6.1,False
4759,8480,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4760,8482,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4761,8487,2007-12-2,trial_started,,,ios,,14.8.1,False
4762,8489,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4763,8491,2007-12-5,trial_converted,AU,,ios,,15.5,False
4764,8493,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4765,8495,2007-12-2,trial_started,,,ios,,15.6.1,False
4766,8497,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4767,8499,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4768,8500,2007-12-5,trial_converted,EU,,ios,,15.5,False
4769,8503,2007-12-5,trial_converted,,,ios,,15.6.1,False
4770,8506,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4771,8507,2007-12-5,trial_converted,AF,,ios,,15.6.1,False
4772,8511,2007-12-2,trial_started,,,ios,,15.5,False
4773,8513,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4774,8517,2007-12-2,trial_started,EU,,ios,,14.7.1,False
4775,8523,2007-12-2,trial_started,EU,,ios,,15.6,False
4776,8526,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4777,8528,2007-12-2,trial_started,,,ios,,15.6.1,False
4778,8530,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4779,8532,2007-12-2,trial_started,EU,,ios,,15.6,False
4780,8535,2007-12-2,trial_started,,,ios,,15.5,False
4781,8536,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4782,8537,2007-12-5,trial_converted,,,ios,,14.8.1,False
4783,8540,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4784,8543,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4785,8545,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4786,8550,2007-12-5,trial_converted,,,ios,,15.6.1,False
4787,8554,2007-12-5,trial_converted,,,ios,,15.6,False
4788,8555,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4789,8557,2007-12-2,trial_started,,,ios,,15.6.1,False
4790,8558,2007-12-5,trial_converted,,,ios,,15.5,False
4791,8560,2007-12-5,trial_converted,,,ios,,15.6.1,False
4792,8561,2007-12-5,trial_converted,EU,,ios,,15.5,False
4793,8562,2007-12-2,trial_started,EU,,ios,,15.6,False
4794,8564,2007-12-2,trial_started,,,ios,,15.6.1,False
4795,8566,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4796,8570,2007-12-2,trial_started,,,ios,,15.6,False
4797,8571,2007-12-2,trial_started,EU,,ios,,15.3.1,False
4798,8573,2007-12-2,trial_started,EU,,ios,,15.5,False
4799,8576,2007-12-2,trial_started,,,ios,,15.5,False
4800,8578,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4801,8581,2007-12-2,trial_started,EU,,ios,,15.6,False
4802,8584,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4803,8585,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4804,8586,2007-12-5,trial_converted,AS,,ios,,15.6.1,False
4805,8591,2007-12-2,trial_started,,,ios,,15.6.1,False
4806,8594,2007-12-5,trial_converted,EU,,ios,,15.6,False
4807,8596,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4808,8599,2007-12-2,trial_started,EU,,ios,,15.5,False
4809,8601,2007-12-2,trial_started,EU,,ios,,15.5,False
4810,8602,2007-12-5,trial_converted,,,ios,,15.6.1,False
4811,8604,2007-12-5,trial_converted,,,ios,,15.6,False
4812,8609,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4813,8611,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4814,8613,2007-12-2,trial_started,,,ios,,15.6.1,False
4815,8616,2007-12-2,trial_started,,,ios,,15.6,False
4816,8617,2007-12-5,trial_converted,,,ios,,15.6,False
4817,8624,2007-12-2,trial_started,,,ios,,15.4.1,False
4818,8625,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4819,8629,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4820,8630,2007-12-2,trial_started,EU,,ios,,15.4.1,False
4821,8634,2007-12-2,trial_started,,,ios,,15.6.1,False
4822,8638,2007-12-5,trial_converted,AF,,ios,,15.2.1,False
4823,8641,2007-12-2,trial_started,AS,,ios,,15.6.1,False
4824,8643,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4825,8644,2007-12-5,trial_converted,,,ios,,15.6.1,False
4826,8646,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4827,8648,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4828,8653,2007-12-2,trial_started,EU,,ios,,15.5,False
4829,8655,2007-12-2,trial_started,,,ios,,15.6.1,False
4830,8658,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4831,8663,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4832,8665,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4833,8666,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4834,8669,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4835,8670,2007-12-5,trial_converted,EU,,ios,,15.6,False
4836,8672,2007-12-2,trial_started,EU,,ios,,15.5,False
4837,8674,2007-12-5,trial_converted,EU,,ios,,15.4.1,False
4838,8676,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4839,8679,2007-12-2,trial_started,,,ios,,15.6,False
4840,8681,2007-12-2,trial_started,EU,,ios,,15.5,False
4841,8683,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4842,8687,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4843,8689,2007-12-2,trial_started,EU,,ios,,15.5,False
4844,8690,2007-12-5,trial_converted,EU,,ios,,15.6.1,False
4845,8692,2007-12-2,trial_started,AS,,ios,,15.6,False
4846,8696,2007-12-2,trial_started,SA,,ios,,15.6.1,False
4847,8697,2007-12-5,trial_converted,,,ios,,15.6.1,False
4848,8698,2007-12-5,trial_converted,,,ios,,15.6,False
4849,8699,2007-12-7,trial_converted,AS,,ios,,15.6.1,False
4850,8700,2007-12-5,trial_converted,SA,,ios,,15.6.1,False
4851,8702,2007-12-2,trial_started,SA,,ios,,15.6,False
4852,8704,2007-12-7,trial_converted,,,ios,,15.6,False
4853,8708,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4854,8713,2007-12-2,trial_started,EU,,ios,,16.0,False
4855,8714,2007-12-2,trial_started,AF,,ios,,15.6.1,False
4856,8720,2007-12-2,trial_started,,,ios,,15.5,False
4857,8721,2007-12-5,trial_converted,,,ios,,15.6.1,False
4858,8723,2007-12-2,trial_started,EU,,ios,,15.6,False
4859,8725,2007-12-2,trial_started,,,ios,,15.5,False
4860,8729,2007-12-2,trial_started,,,ios,,15.6,False
4861,8733,2007-12-2,trial_started,AS,,ios,,16.0,False
4862,8735,2007-12-2,trial_started,AU,,ios,,15.6.1,False
4863,8736,2007-12-5,trial_converted,EU,,ios,,15.6,False
4864,8737,2007-12-5,trial_converted,AS,,ios,,15.6.1,False
4865,8738,2007-12-5,trial_converted,AF,,ios,,15.6,False
4866,8740,2007-12-2,trial_started,EU,,ios,,15.5,False
4867,8742,2007-12-2,trial_started,,,ios,,15.6.1,False
4868,8745,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4869,8748,2007-12-2,trial_started,SA,,ios,,15.5,False
4870,8750,2007-12-6,trial_converted,,,ios,,15.6,False
4871,8751,2007-12-5,trial_converted,,,ios,,15.5,False
4872,8752,2007-12-5,trial_converted,AS,,ios,,15.6,False
4873,8754,2007-12-2,trial_started,,,ios,,15.6,False
4874,8755,2007-12-5,trial_converted,EU,,ios,,15.6,False
4875,8757,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4876,8759,2007-12-2,trial_started,EU,,ios,,15.6,False
4877,8761,2007-12-2,trial_started,,,ios,,15.6.1,False
4878,8763,2007-12-2,trial_started,,,ios,,15.6,False
4879,8765,2007-12-2,trial_started,EU,,ios,,15.6.1,False
4880,8767,2007-12-2,trial_started,EU,,ios,,15.6.1,False
